finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
5,10,WHO'STHEDUDE,T312,J Moreira,C S Shum,121,1126,7,2-3/4,9,9,5,NA,1.11.22,3.1,NA,NA,2016-146
6,3,ALL GREAT FRIENDS,S279,H W Lai,K L Man,127,1077,11,3-1/4,3,1,6,NA,1.11.33,70,NA,NA,2016-146
7,4,FAIRY TWINS,V222,N Callan,W Y So,127,1182,12,3-3/4,6,7,7,NA,1.11.42,4.1,NA,NA,2016-146
8,7,CHIU CHOW KID,T412,S Clipperton,T P Yung,123,1143,8,4,11,10,8,NA,1.11.43,96,NA,NA,2016-146
9,11,MASTER VIKING,S385,H N Wong,A T Millard,111,1162,2,6-1/4,1,2,9,NA,1.11.81,17,NA,NA,2016-146
10,2,SUNNY DRAGON,V412,C Schofield,R Gibson,129,1174,4,6-1/2,7,8,10,NA,1.11.83,18,NA,NA,2016-146
11,8,LUCKY DAY,S014,C Y Ho,A S Cruz,121,1102,10,7-1/4,10,11,11,NA,1.11.95,47,NA,NA,2016-146
12,9,DRAGON DANCE,V409,O Doleuze,D J Hall,122,1083,6,31,12,12,12,NA,1.15.74,99,NA,NA,2016-146
1,5,PACKING DRAGON,T230,N Callan,P F Yiu,128,1192,12,-,1,1,1,1,1.50.48,5.7,1,NA,2016-147
2,12,VICTORY BOYS,S355,B Prebble,D J Hall,119,1194,10,N,10,10,10,7,1.50.53,3.5,2,NA,2016-147
3,8,ALLCASH,T195,S de Sousa,A T Millard,121,1186,2,2,7,7,8,9,1.50.79,13,3,NA,2016-147
4,10,EASY HEDGE,T409,J Moreira,J Size,118,1084,4,2-3/4,8,8,7,6,1.50.91,6.6,4,NA,2016-147
5,6,RAZOR QUEST,S146,C Y Ho,C W Chang,123,1068,1,2-3/4,5,6,6,5,1.50.93,15,5,NA,2016-147
6,1,HAPPY SPIRIT,V008,Z Purton,A S Cruz,131,1100,6,4-1/4,3,3,3,3,1.51.15,11,6,NA,2016-147
7,4,LOTUS STRIKES BACK,T145,S Clipperton,J Moore,128,1045,9,4-1/4,12,12,12,8,1.51.17,7.7,7,NA,2016-147
8,2,PREMIUM CHAMPION,T187,K Teetan,C Fownes,131,1119,5,7,9,9,9,10,1.51.61,36,8,NA,2016-147
9,7,UNIQUE HAPPIEST,S245,K K Chiong,K W Lui,116,1123,3,8,2,4,4,4,1.51.77,13,9,NA,2016-147
10,9,HOLMES LEGEND,N375,H N Wong,W Y So,112,1057,7,14,4,2,2,2,1.52.74,21,10,NA,2016-147
11,3,HAPPY CONTENDER,T363,O Doleuze,R Gibson,128,1129,8,14-3/4,11,11,11,12,1.52.84,12,11,NA,2016-147
12,11,SEMPITERNAL,S100,H W Lai,D Cruz,118,1241,11,28-1/4,6,5,5,11,1.55.02,98,12,NA,2016-147
1,10,SNOWHOOVES,S409,J Moreira,D Cruz,117,1071,7,-,5,6,1,NA,1.10.20,3.9,NA,NA,2016-149
2,1,EVERYONE'S CHOICE,P208,S de Sousa,K L Man,133,1164,4,1-1/4,9,8,2,NA,1.10.38,10,NA,NA,2016-149
3,6,ORIENTAL FANTASIA,P269,H N Wong,Y S Tsui,115,1114,1,1-1/4,1,1,3,NA,1.10.39,6.7,NA,NA,2016-149
4,7,MIGHTY GAINS,P260,N Callan,K L Man,120,1118,3,3-1/4,2,2,4,NA,1.10.70,9.4,NA,NA,2016-149
5,5,FLYING CAPTAIN,S350,O Doleuze,C W Chang,127,1278,9,3-1/4,7,7,5,NA,1.10.71,7,NA,NA,2016-149
6,4,TELECOM BOOM,V144,C Y Ho,Y S Tsui,126,1128,10,4-1/4,10,12,6,NA,1.10.88,16,NA,NA,2016-149
7,9,GOOD LUCK MAN,T319,H W Lai,L Ho,119,1081,11,4-1/2,4,4,7,NA,1.10.92,10,NA,NA,2016-149
8,2,IDYLLIC WIND,N139,S Clipperton,T K Ng,133,1200,2,6,6,5,8,NA,1.11.16,12,NA,NA,2016-149
9,8,ALL TOGETHER,T420,K Teetan,A Lee,119,1084,6,7-1/4,8,11,9,NA,1.11.36,25,NA,NA,2016-149
10,3,PLENTY OF SPEED,P401,C Schofield,A T Millard,130,1119,8,7-1/2,3,3,10,NA,1.11.40,6.7,NA,NA,2016-149
11,12,PROPEL REPEL,T034,K K Chiong,C W Chang,106,1143,12,9,12,10,11,NA,1.11.63,28,NA,NA,2016-149
12,11,GOOD VIEW DELIGHTS,T166,H T Mo,T K Ng,104,1101,5,13,11,9,12,NA,1.12.26,89,NA,NA,2016-149
1,8,HEARTS KEEPER,N360,S Clipperton,D E Ferraris,121,1242,9,-,7,6,1,NA,1.09.73,15,NA,NA,2016-150
2,1,GRAND HARBOUR,P421,O Doleuze,C W Chang,133,1181,12,HD,4,3,2,NA,1.09.77,32,NA,NA,2016-150
3,12,HAY GO LUCKY,T023,C Y Ho,K W Lui,114,1119,6,1-3/4,10,8,3,NA,1.10.01,10,NA,NA,2016-150
4,4,GAME OF FUN,V146,Z Purton,J Size,125,995,7,2-3/4,5,7,4,NA,1.10.15,5.6,NA,NA,2016-150
5,10,BORN DRAGON,V009,J Moreira,C Fownes,117,999,4,3,2,4,5,NA,1.10.20,2.6,NA,NA,2016-150
6,7,FURIOUS PEGASUS,S441,H W Lai,T K Ng,122,1038,2,4-3/4,12,10,6,NA,1.10.49,25,NA,NA,2016-150
7,2,YOUNG EMPIRE,V116,B Prebble,W Y So,133,1039,10,5,1,1,7,NA,1.10.52,19,NA,NA,2016-150
8,6,LONDON CITY,T080,H N Wong,K L Man,116,1154,11,5-1/2,6,5,8,NA,1.10.62,13,NA,NA,2016-150
9,9,THE RAINBOW,V095,H T Mo,Y S Tsui,109,1065,5,6-1/2,9,12,9,NA,1.10.77,34,NA,NA,2016-150
10,3,TRILLION TREASURE,P156,N Callan,A T Millard,132,1097,8,7-1/4,3,2,10,NA,1.10.89,6.7,NA,NA,2016-150
11,11,MY BLESSING,V164,K Teetan,C H Yip,115,1066,1,7-3/4,11,11,11,NA,1.10.98,12,NA,NA,2016-150
12,5,BRAVE KNIGHT,T226,K K Chiong,L Ho,116,1159,3,8,8,9,12,NA,1.11.01,32,NA,NA,2016-150
1,5,FLYING MACHINE,T413,J Moreira,W Y So,131,1080,10,-,6,6,5,1,1.40.83,3.2,NA,NA,2016-151
2,6,EQUITY DOCTRINE,T329,N Rawiller,C W Chang,128,1132,1,1-1/4,4,4,4,2,1.41.02,14,NA,NA,2016-151
3,4,SAFARI MAGIC,N166,U Rispoli,Y S Tsui,132,1126,4,3-3/4,7,7,8,3,1.41.44,9.1,NA,NA,2016-151
4,7,FRIENDS FOREVER,T079,S Clipperton,K L Man,127,1246,5,4-3/4,3,3,3,4,1.41.59,18,NA,NA,2016-151
5,2,JIMSON THE FAMOUS,T253,Z Purton,C H Yip,133,1069,7,4-3/4,1,2,2,5,1.41.60,3.2,NA,NA,2016-151
6,8,NOVEL START,M255,S de Sousa,T K Ng,127,1079,8,5-3/4,8,8,7,6,1.41.77,21,NA,NA,2016-151
7,12,FRESH AND FRESH,P407,H N Wong,L Ho,108,1083,3,5-3/4,2,1,1,7,1.41.77,23,NA,NA,2016-151
8,3,AMBITIOUS SPEEDY,T063,H W Lai,A Lee,132,1172,6,6,9,9,9,8,1.41.79,17,NA,NA,2016-151
9,1,HAPPY FRIENDSHIP,S074,N Callan,D E Ferraris,133,941,2,7,5,5,6,9,1.41.95,16,NA,NA,2016-151
10,10,DRAGON GLORY,P130,K Teetan,C W Chang,115,1111,11,7-1/2,10,10,10,10,1.42.04,18,NA,NA,2016-151
11,11,CROATIA,P132,K K Chiong,C W Chang,106,1023,9,8,12,12,11,11,1.42.13,36,NA,NA,2016-151
12,9,LUCKY PLACE,T004,O Doleuze,C W Chang,124,1058,12,10,11,11,12,12,1.42.42,13,NA,NA,2016-151
1,3,GOLDEN SUN,V187,C Schofield,A T Millard,130,1081,2,-,1,1,1,NA,1.09.93,12,NA,NA,2016-152
2,2,GENEROUS BOBO,S096,N Rawiller,C H Yip,132,1141,4,1-1/2,4,4,2,NA,1.10.18,5.6,NA,NA,2016-152
3,7,HURRICANE KID,T285,N Callan,P O'Sullivan,122,1155,9,1-3/4,5,5,3,NA,1.10.19,16,NA,NA,2016-152
4,6,I'M THE WON FOR U,T364,S de Sousa,Y S Tsui,126,1059,8,2,3,3,4,NA,1.10.24,4.5,NA,NA,2016-152
5,5,HELEN'S CHOICE,P185,K K Chiong,K W Lui,120,1209,10,2-1/2,8,7,5,NA,1.10.34,8.4,NA,NA,2016-152
6,9,REWARDING FLYER,T401,S Clipperton,J Moore,121,1036,7,3,9,8,6,NA,1.10.42,8.8,NA,NA,2016-152
7,1,LOOKS LIKE THE CAT,T238,Z Purton,C Fownes,133,1124,3,4,2,2,7,NA,1.10.56,6,NA,NA,2016-152
8,8,CONFUCIUS SPIRIT,S329,K Teetan,T P Yung,121,1060,11,6-3/4,10,9,8,NA,1.11.01,13,NA,NA,2016-152
9,10,EMPIRE OF MONGOLIA,V317,H T Mo,C S Shum,110,1035,1,8-1/4,6,6,9,NA,1.11.23,86,NA,NA,2016-152
10,11,SEASONS KING,T032,C Y Ho,D J Hall,114,1043,6,11,11,11,10,NA,1.11.69,15,NA,NA,2016-152
11,4,BOSSIEE,S405,J Moreira,D Cruz,128,1162,12,12,12,12,11,NA,1.11.86,9.7,NA,NA,2016-152
12,12,MASSIVE POWER,T339,H W Lai,L Ho,114,1111,5,13-1/4,7,10,12,NA,1.12.06,62,NA,NA,2016-152
1,2,TEAM FORTUNE,T306,S de Sousa,W Y So,132,1161,11,-,5,6,1,NA,1.09.58,3,NA,NA,2016-153
2,12,FISH N' CHIPS,T099,H T Mo,A Lee,105,1102,2,1-1/4,4,3,2,NA,1.09.77,17,NA,NA,2016-153
3,8,HARBOUR ALERT,T254,C Schofield,P O'Sullivan,123,1291,9,1-1/4,3,2,3,NA,1.09.78,6.7,NA,NA,2016-153
4,7,BIG BANG BONG,V186,B Prebble,J Size,124,1069,5,1-3/4,10,10,4,NA,1.09.88,29,NA,NA,2016-153
5,10,STAR SUPERIOR,V255,O Doleuze,C W Chang,120,1087,7,3,7,4,5,NA,1.10.08,22,NA,NA,2016-153
6,1,HELLA HEDGE,P355,K K Chiong,K W Lui,126,1082,3,4,2,1,6,NA,1.10.23,26,NA,NA,2016-153
7,5,SKY MAN,S091,K Teetan,P F Yiu,126,1166,8,4-1/4,1,5,7,NA,1.10.24,24,NA,NA,2016-153
8,11,HAPPY JOURNEY,S299,H W Lai,L Ho,116,1067,10,4-1/4,12,12,8,NA,1.10.28,78,NA,NA,2016-153
9,9,VICTORY MARVEL,T426,Z Purton,C Fownes,122,1182,6,4-3/4,6,7,9,NA,1.10.34,4.2,NA,NA,2016-153
10,6,CALL ME AWESOME,V340,N Rawiller,Y S Tsui,125,1157,1,7-3/4,9,8,10,NA,1.10.83,7.5,NA,NA,2016-153
11,3,JOYFUL PARK,S382,O Bosson,T P Yung,129,1222,12,13-1/2,11,11,11,NA,1.11.72,99,NA,NA,2016-153
12,4,PRESIDENTPARAMOUNT,S420,J Moreira,C S Shum,127,1166,4,22-1/2,8,9,12,NA,1.13.18,7.9,NA,NA,2016-153
1,7,WILLIE WAY,T281,Z Purton,P O'Sullivan,125,1139,13,-,8,9,9,9,1.49.68,8.1,1,NA,2016-154
2,5,MASTER GOLD,T325,N Rawiller,L Ho,128,1104,2,N,5,5,5,5,1.49.74,3.3,2,NA,2016-154
3,9,GOOD FIT,S131,O Doleuze,C W Chang,122,1125,4,2-1/4,7,7,7,7,1.50.04,10,3,NA,2016-154
4 DH,3,PO CHING TREASURE,S388,H T Mo,P F Yiu,119,1082,6,4-3/4,3,1,1,1,1.50.43,23,4,NA,2016-154
4 DH,14,DRAGON HARMONY,T283,J Moreira,J Moore,116,1184,5,4-3/4,1,3,3,2,1.50.43,5.1,4,NA,2016-154
6,11,SPEEDY WALLY,T002,K Teetan,C Fownes,119,1097,11,4-3/4,13,11,11,11,1.50.45,46,6,NA,2016-154
7,4,DIAMOND FRIENDS,S376,C Y Ho,J Size,126,1066,10,5,4,4,4,4,1.50.49,32,7,NA,2016-154
8,8,ENTRUSTING,S306,S Clipperton,T P Yung,122,1063,3,5-3/4,9,8,8,8,1.50.61,14,8,NA,2016-154
9,1,GOLD DRAGON,S339,U Rispoli,R Gibson,131,1122,8,9-1/4,6,6,6,6,1.51.14,16,9,NA,2016-154
10,10,IMPERIAL CONCORDE,P425,S de Sousa,K W Lui,119,1136,1,9-1/4,11,10,10,10,1.51.16,7.1,10,NA,2016-154
11,12,GORGEOUS AGAIN,V326,K K Chiong,C S Shum,111,1049,7,9-1/4,14,12,12,12,1.51.16,99,11,NA,2016-154
12,2,KITAYA,S187,H W Lai,Y S Tsui,131,1088,12,26-1/4,2,2,2,3,1.53.87,99,12,NA,2016-154
WV,NA,AUTUMN GOLD,P044,N Callan,D E Ferraris,126,1017,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-154
UR,6,TOP ACE,T199,C Schofield,A T Millard,133,1148,14,-,12,NA,NA,NA,---,19,NA,NA,2016-154
PU,13,GERONIMO MEADOW,N226,B Prebble,D J Hall,119,1053,9,-,10,NA,NA,NA,---,15,NA,NA,2016-154
1,8,SUPER MAN,T213,B Prebble,W Y So,124,1190,4,-,4,3,1,NA,1.09.28,3.2,NA,NA,2016-155
2,9,STAR OF YAN OI,T389,H T Mo,T P Yung,109,1266,2,SH,6,6,2,NA,1.09.30,99,NA,NA,2016-155
3,4,SKY HERO,T083,H N Wong,Y S Tsui,124,1145,10,N,1,1,3,NA,1.09.31,8.2,NA,NA,2016-155
4,11,CIRCUIT KING,T324,C Y Ho,A S Cruz,114,1096,6,2,2,2,4,NA,1.09.61,15,NA,NA,2016-155
5,12,BOLD STITCH,S323,S de Sousa,A T Millard,115,1107,3,3,7,5,5,NA,1.09.76,7.9,NA,NA,2016-155
6,5,CHARITY GLORY,T302,N Rawiller,C S Shum,129,1164,12,3-3/4,8,9,6,NA,1.09.86,23,NA,NA,2016-155
7,10,HARBOUR NOVA,T432,C Schofield,P O'Sullivan,117,1181,8,4,9,10,7,NA,1.09.93,5.7,NA,NA,2016-155
8,1,DISCIPLES TWELVE,P018,Z Purton,C Fownes,133,1104,9,4-1/2,12,11,8,NA,1.10.01,8.2,NA,NA,2016-155
9,3,OUR FOLKS,P400,K Teetan,C W Chang,131,1154,5,5-3/4,10,12,9,NA,1.10.20,23,NA,NA,2016-155
10,2,GREEN CARD,V126,S Clipperton,J Moore,132,1169,11,6,5,7,10,NA,1.10.25,9.5,NA,NA,2016-155
11,6,STARTLING POWER,S204,H W Lai,T K Ng,126,1070,1,10-1/4,3,4,11,NA,1.10.91,27,NA,NA,2016-155
12,7,GRAND PLUS,S066,J Moreira,J Size,125,1085,7,11,11,8,12,NA,1.11.05,16,NA,NA,2016-155
1,14,TURIN PEARL,P267,H W Lai,L Ho,113,1102,8,-,4,3,1,1,1.39.17,20,NA,NA,2016-156
2,1,MAJESTIC ANTHEM,P238,S de Sousa,D J Hall,133,1065,6,1,7,7,6,2,1.39.32,7.7,NA,NA,2016-156
3,4,DEJA VU,T376,H N Wong,A Lee,118,1239,11,1,1,2,4,3,1.39.34,11,NA,NA,2016-156
4,13,ELECTRONIC PHOENIX,S343,K Teetan,T P Yung,113,1174,2,1-3/4,10,13,12,4,1.39.46,3.8,NA,NA,2016-156
5,8,RED MARVEL,T417,O Doleuze,J Size,120,1070,14,2-1/2,3,1,2,5,1.39.56,24,NA,NA,2016-156
6,10,GOAL FOR GOLD,S439,J Moreira,C S Shum,116,1107,12,2-1/2,6,5,5,6,1.39.58,3.8,NA,NA,2016-156
7,12,LUCKY HAMMER,P417,C Y Ho,Y S Tsui,114,1090,3,3-1/4,5,12,11,7,1.39.67,15,NA,NA,2016-156
8,3,GOLDEN SLEEP,T117,K K Chiong,A T Millard,121,1157,9,3-3/4,8,8,7,8,1.39.75,26,NA,NA,2016-156
9,11,BISHOP'S LEAP,V190,C Schofield,A S Cruz,114,1030,5,4,9,9,8,9,1.39.80,29,NA,NA,2016-156
10,5,VANILLA,P439,N Callan,C Fownes,122,1102,1,4-3/4,13,11,10,10,1.39.94,10,NA,NA,2016-156
11,6,SILVERFIELD,S106,B Prebble,T K Ng,121,1062,10,5,12,4,3,11,1.39.98,99,NA,NA,2016-156
12,2,SILLY BUDDIES,S054,H T Mo,K L Man,123,1080,4,8-1/4,2,6,9,12,1.40.47,71,NA,NA,2016-156
13,9,IMPERIAL GALLANTRY,T028,U Rispoli,P O'Sullivan,119,1136,13,9,14,14,14,13,1.40.59,7.7,NA,NA,2016-156
14,7,POSITIVE FORCE,V218,Z Purton,R Gibson,120,1267,7,41-1/2,11,10,13,14,1.45.81,99,NA,NA,2016-156
1,13,FANTASTICLIFE,S320,J Moreira,C Fownes,122,1105,4,-,9,8,5,1,1.22.63,2.4,NA,NA,2016-157
2,3,WINGOLD,T202,N Rawiller,A Lee,131,1169,3,1-1/4,10,9,6,2,1.22.81,4.1,NA,NA,2016-157
3,9,O'SOCOOLE,S032,K K Chiong,D Cruz,121,1036,1,1-3/4,1,1,1,3,1.22.91,13,NA,NA,2016-157
4,5,PLAIN BLUE BANNER,S070,D Whyte,D E Ferraris,130,1096,14,2-1/4,14,14,8,4,1.23.00,23,NA,NA,2016-157
5,11,INNOVATIVE WINNER,T060,C Schofield,R Gibson,127,1089,5,4-1/4,12,12,9,5,1.23.31,26,NA,NA,2016-157
6,12,THUNDER DASH,T133,S Clipperton,P F Yiu,127,1054,2,4-1/2,5,5,3,6,1.23.36,20,NA,NA,2016-157
7,6,TREASURE AND GOLD,V027,M Chadwick,C H Yip,130,1131,7,7,3,4,4,7,1.23.75,18,NA,NA,2016-157
8,2,SMART SALUTE,V117,B Prebble,Y S Tsui,133,1117,11,7-3/4,13,13,13,8,1.23.87,12,NA,NA,2016-157
9,7,ATOMIC BLAST,T203,O Bosson,A T Millard,128,1022,12,11-1/2,11,10,12,9,1.24.48,65,NA,NA,2016-157
10,10,SILVER GATSBY,T161,C Williams,A S Cruz,128,1129,9,13-1/4,7,11,14,10,1.24.73,17,NA,NA,2016-157
11,1,MAGIC STAR,T266,Z Purton,P O'Sullivan,133,1159,10,15,2,2,2,11,1.25.02,30,NA,NA,2016-157
12,8,BONHEUR,T039,H W Lai,T K Ng,128,1027,6,18,6,7,11,12,1.25.51,99,NA,NA,2016-157
13,14,LUCKY BOLE,P075,H N Wong,L Ho,109,1134,13,18-1/4,8,6,10,13,1.25.54,62,NA,NA,2016-157
14,4,BRILLIANT MONKEYS,S283,N Callan,C W Chang,130,1129,8,20,4,3,7,14,1.25.84,11,NA,NA,2016-157
1,7,JOLLY BANNER,V077,C Schofield,P F Yiu,125,1032,7,-,2,2,2,1,1.21.92,5.6,NA,NA,2016-166
2,8,MY DARLING,V142,J Moreira,J Size,125,1157,1,1-1/2,5,6,3,2,1.22.14,2.1,NA,NA,2016-166
3,13,MIGHTY MAVERICK,V150,C Williams,D Cruz,123,1135,4,2-1/2,7,8,7,3,1.22.31,16,NA,NA,2016-166
4,1,SOLAR HEI HEI,T242,B Prebble,D J Hall,131,1118,6,3,6,7,6,4,1.22.40,8.1,NA,NA,2016-166
5,12,LUCKY DOUBLE EIGHT,P212,C Y Ho,C Fownes,121,1150,5,4,9,10,10,5,1.22.55,34,NA,NA,2016-166
6,5,HEALTHY JOYFUL,S358,N Rawiller,C S Shum,126,1021,9,4,8,9,9,6,1.22.55,14,NA,NA,2016-166
7,9,WHITE MAGIC,V111,Z Purton,J Moore,125,1055,13,4-1/2,13,13,12,7,1.22.65,26,NA,NA,2016-166
8,11,HERO LOOK,V053,D Whyte,C H Yip,123,1124,8,6-1/2,11,12,13,8,1.22.94,19,NA,NA,2016-166
9,3,MYTHICAL EMPEROR,T419,S Clipperton,T P Yung,128,1189,12,6-1/2,3,1,1,9,1.22.95,23,NA,NA,2016-166
10,6,MARVEL TRIBE,S142,K K Chiong,K W Lui,119,1102,2,6-3/4,1,4,4,10,1.23.00,24,NA,NA,2016-166
11,14,GORGEOUS KING,V118,K Teetan,A T Millard,120,1144,11,7-3/4,12,11,11,11,1.23.15,75,NA,NA,2016-166
12,4,SO FAST,S419,U Rispoli,W Y So,127,1083,3,13-1/4,4,5,8,12,1.24.05,28,NA,NA,2016-166
13,2,ARCHIPPUS,P361,N Callan,P O'Sullivan,129,1207,10,15-1/2,10,3,5,13,1.24.38,34,NA,NA,2016-166
TNP,10,FIGHT HERO,T186,H W Lai,Y S Tsui,123,1151,14,-,NA,NA,NA,NA,---,43,NA,NA,2016-166
1,4,BABA MAMA,V214,N Rawiller,L Ho,127,1096,11,-,14,11,10,1,1.22.01,2.7,NA,NA,2016-167
2,8,BEAUTY KINGDOM,T189,Z Purton,A S Cruz,124,1100,9,1,4,1,1,2,1.22.16,6.3,NA,NA,2016-167
3,5,CLASSIC EMPEROR,T193,K K Chiong,W Y So,119,1134,5,2-1/4,1,2,5,3,1.22.38,19,NA,NA,2016-167
4,12,OUTLAWED,T100,U Rispoli,P F Yiu,119,1209,7,5-1/2,2,3,3,4,1.22.91,15,NA,NA,2016-167
5,1,JOLLY JOLLY,T087,O Bosson,P O'Sullivan,133,1217,1,6-1/4,5,6,4,5,1.22.99,11,NA,NA,2016-167
6,3,FRIENDS OF NANJING,V140,C Schofield,T P Yung,128,1129,8,6-1/4,12,14,12,6,1.23.00,17,NA,NA,2016-167
7,10,ARIZONA BLIZZARD,V264,J Moreira,J Size,121,1123,10,6-1/2,6,4,2,7,1.23.07,10,NA,NA,2016-167
8,11,MAMBO ROCK,V050,N Callan,D J Hall,120,1114,12,7,13,13,14,8,1.23.14,30,NA,NA,2016-167
9,13,POWER OF ONE,V208,K Teetan,K L Man,118,1013,2,7-1/4,7,8,9,9,1.23.16,10,NA,NA,2016-167
10,9,NOBLE ALPHA,M339,S Clipperton,C W Chang,123,1103,14,7-1/2,9,7,6,10,1.23.22,99,NA,NA,2016-167
11,7,SHAMAL,V290,H N Wong,Y S Tsui,118,1207,4,8,3,5,7,11,1.23.29,81,NA,NA,2016-167
12,2,VICTORY DAY,V079,C Williams,A Lee,130,1141,13,8-1/4,11,10,8,12,1.23.32,17,NA,NA,2016-167
13,14,MAGNETISM,V114,H W Lai,D E Ferraris,117,1129,3,8-3/4,8,9,11,13,1.23.41,9.2,NA,NA,2016-167
14,6,ROMAN IMPERO,V371,D Whyte,C H Yip,126,1111,6,9-1/2,10,12,13,14,1.23.53,41,NA,NA,2016-167
1,10,REGENCY BO BO,A050,N Callan,A S Cruz,123,1101,10,-,8,7,1,NA,1.09.52,3.7,NA,NA,2016-158
2,3,CHEER WIN,V347,C Schofield,P F Yiu,129,1130,5,N,4,4,2,NA,1.09.58,7.1,NA,NA,2016-158
3,2,SEA JADE,V307,S Clipperton,J Moore,130,1207,4,2-1/2,1,1,3,NA,1.09.92,3.2,NA,NA,2016-158
4,1,LOOK ERAS,V123,N Rawiller,Y S Tsui,131,1037,1,3-1/4,3,3,4,NA,1.10.04,5,NA,NA,2016-158
5,5,GENEROUS HEART,V394,K K Chiong,C H Yip,121,1089,6,4-1/2,11,11,5,NA,1.10.25,30,NA,NA,2016-158
6,4,CHEERS CONQUEROR,V320,K Teetan,K L Man,128,1076,3,5-1/4,6,6,6,NA,1.10.35,19,NA,NA,2016-158
7,11,STARLOT,V367,U Rispoli,R Gibson,123,1167,7,7-3/4,7,5,7,NA,1.10.75,16,NA,NA,2016-158
8,7,ARM RUNDA,V248,J Moreira,J Size,125,1184,9,8,2,2,8,NA,1.10.81,8.7,NA,NA,2016-158
9,8,ENCHANTED FEELING,V421,D Whyte,D E Ferraris,123,1115,12,8-1/2,9,9,9,NA,1.10.88,68,NA,NA,2016-158
10,12,AUDACITY,V238,H W Lai,L Ho,118,1079,11,11,12,12,10,NA,1.11.27,99,NA,NA,2016-158
11,9,RED SUN,V145,M Chadwick,A T Millard,123,1042,2,11-1/2,10,10,11,NA,1.11.35,68,NA,NA,2016-158
12,6,SUPER EURO STAR,V313,H N Wong,C W Chang,121,1077,8,11-3/4,5,8,12,NA,1.11.40,99,NA,NA,2016-158
1,9,GREAT TREASURE,T380,H W Lai,A Lee,118,981,5,-,9,9,7,1,1.22.63,30,NA,NA,2016-159
2,7,EVEREST,V296,B Prebble,W Y So,120,1126,3,HD,11,11,10,2,1.22.66,10,NA,NA,2016-159
3,12,WORLD RECORD,V040,C Schofield,A T Millard,118,1048,11,1-1/2,10,10,11,3,1.22.86,9.3,NA,NA,2016-159
4,6,MEISTERSTUECK,V165,Z Purton,T P Yung,122,1136,13,1-3/4,1,1,1,4,1.22.90,85,NA,NA,2016-159
5,8,ROBUST MOMENTUM,P422,J Moreira,C Fownes,119,1206,7,1-3/4,4,5,5,5,1.22.91,4.8,NA,NA,2016-159
6,3,ACCLAIMED LIGHT,T369,N Callan,P O'Sullivan,131,1014,2,2-1/4,6,6,6,6,1.22.99,5.4,NA,NA,2016-159
7,2,GOLDEN ACHIEVER,V216,D Whyte,C H Yip,132,1068,6,3,5,4,3,7,1.23.11,11,NA,NA,2016-159
8,14,SOARING WYVERN,T278,C Williams,D J Hall,115,1102,1,3,7,8,8,8,1.23.13,6.1,NA,NA,2016-159
9,1,SNOW SLIDER,P438,K K Chiong,P F Yiu,126,1151,9,4-3/4,2,3,4,9,1.23.39,6,NA,NA,2016-159
10,4,RADIANT STEED,V127,N Rawiller,Y S Tsui,130,1158,14,4-3/4,12,12,12,10,1.23.39,11,NA,NA,2016-159
11,10,HAPPY WAY WINNER,V224,C Y Ho,K W Lui,116,1051,8,7,8,7,9,11,1.23.76,58,NA,NA,2016-159
12,13,AMAZING ALWAYS,N432,K Teetan,D E Ferraris,115,1181,12,7-1/4,14,14,14,12,1.23.77,33,NA,NA,2016-159
13,11,HARMONY PARTNERS,V160,H N Wong,D Cruz,111,1099,4,7-1/2,13,13,13,13,1.23.83,99,NA,NA,2016-159
14,5,HAPPY BEAUTY,V375,S Clipperton,L Ho,125,1130,10,8,3,2,2,14,1.23.91,54,NA,NA,2016-159
1,11,LUCKY GUY,T349,C Williams,C H Yip,114,1208,1,-,6,6,1,NA,1.09.15,5.1,NA,NA,2016-160
2,12,ORIONIDS,V355,H N Wong,C S Shum,107,1261,8,1,1,1,2,NA,1.09.30,51,NA,NA,2016-160
3,6,BRILLIANT DREAM,S203,N Rawiller,D J Hall,125,1141,11,1-1/4,11,11,3,NA,1.09.33,20,NA,NA,2016-160
4,7,VICTORY MACHINE,V358,S Clipperton,J Moore,124,1070,4,1-3/4,4,3,4,NA,1.09.44,17,NA,NA,2016-160
5,4,LOVE SHOCK,V287,J Moreira,J Size,128,1296,10,2,5,5,5,NA,1.09.46,1.8,NA,NA,2016-160
6,9,GOLDEN DEER,P121,H T Mo,T P Yung,106,1141,2,2-1/4,10,9,6,NA,1.09.50,62,NA,NA,2016-160
7,5,LANG TAI SING,S280,K Teetan,K L Man,127,1082,3,3,7,7,7,NA,1.09.62,8.3,NA,NA,2016-160
8,8,GOLDEN CHOPSTICKS,P120,H W Lai,A Lee,116,1189,7,3-1/2,8,8,8,NA,1.09.73,96,NA,NA,2016-160
9,2,HAMMER KING,V034,K K Chiong,P F Yiu,126,1194,9,4,2,2,9,NA,1.09.79,16,NA,NA,2016-160
10,10,PAKISTAN BABY,S442,M Chadwick,A S Cruz,116,1035,6,4-1/4,12,12,10,NA,1.09.82,15,NA,NA,2016-160
11,1,CONVINCIBLE,T399,B Prebble,K W Lui,133,1162,5,5-1/4,9,10,11,NA,1.09.97,46,NA,NA,2016-160
