finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
14,5,RAGHU,V395,O Doleuze,C Fownes,124,1174,13,19-1/4,14,14,14,14,1.24.77,99,NA,NA,2016-296
1,5,AMAZING ALWAYS,N432,S de Sousa,D E Ferraris,131,1170,4,-,6,6,5,1,1.35.97,22,NA,NA,2016-287
2,1,IMPERIAL SEAL,T223,Z Purton,C Fownes,133,1107,9,N,2,2,2,2,1.36.01,2.5,NA,NA,2016-287
3,7,BEST JADE TRIUMPH,P070,B Prebble,A Lee,129,1032,2,1,7,7,7,3,1.36.12,6.8,NA,NA,2016-287
4,4,PERFECT TIMING,T019,M Chadwick,T P Yung,114,1082,14,1-1/2,14,13,9,4,1.36.22,17,NA,NA,2016-287
5,6,GENTLEMEN,V060,K C Leung,P F Yiu,129,1112,5,2-3/4,3,4,4,5,1.36.39,17,NA,NA,2016-287
6,12,LUCKY PLACE,T004,O Doleuze,C W Chang,120,1058,13,2-3/4,13,14,14,6,1.36.41,11,NA,NA,2016-287
7,14,DRAGON GLORY,P130,M L Yeung,C W Chang,112,1106,6,3-3/4,11,12,13,7,1.36.57,99,NA,NA,2016-287
8,13,HOLY STAR,T068,A Badel,D J Hall,113,1012,7,3-3/4,8,9,10,8,1.36.58,15,NA,NA,2016-287
9,10,SHOW MISSION,T436,H W Lai,Y S Tsui,123,1085,10,4-3/4,5,5,6,9,1.36.75,17,NA,NA,2016-287
10,3,POMPADOUR,T337,N Callan,K L Man,132,1133,12,5-3/4,10,11,12,10,1.36.88,52,NA,NA,2016-287
11,2,RED HORSE,V334,T H So,C H Yip,131,1168,1,6-1/4,4,3,3,11,1.36.95,15,NA,NA,2016-287
12,11,CHARITY PLENTY,T287,K C Ng,T K Ng,115,1000,11,8-3/4,9,8,11,12,1.37.37,99,NA,NA,2016-287
13,8,SILVER GATSBY,T161,O Murphy,W Y So,125,1143,8,11,1,1,1,13,1.37.72,11,NA,NA,2016-287
14,9,ISLAND FLYER,S423,K K Chiong,P F Yiu,119,1097,3,11-3/4,12,10,8,14,1.37.84,8.8,NA,NA,2016-287
WV,NA,SUPERNATURAL,V063,J Moreira,A S Cruz,132,-,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-287
1,1,PAKISTAN STAR,V325,J Moreira,A S Cruz,130,1118,3,-,5,5,2,1,1.22.00,1.2,NA,NA,2016-288
2,2,SEA JADE,V307,Z Purton,J Moore,130,1196,7,2-3/4,1,1,1,2,1.22.43,3.9,NA,NA,2016-288
3,3,LOOK ERAS,V123,S de Sousa,Y S Tsui,125,1047,6,8-3/4,7,7,6,3,1.23.38,13,NA,NA,2016-288
4,7,CARRY TO WIN,V305,C Y Ho,P F Yiu,120,1141,2,11,4,3,3,4,1.23.78,56,NA,NA,2016-288
5,5,AMRITSARIA,V122,K C Leung,P F Yiu,120,1101,5,11-1/4,3,4,4,5,1.23.82,39,NA,NA,2016-288
6,6,SUPER DUKE,A029,K K Chiong,Y S Tsui,120,1050,4,11-1/2,2,2,5,6,1.23.84,80,NA,NA,2016-288
7,4,ZOOMOOL,V335,H W Lai,W Y So,120,996,1,15-1/4,6,6,7,7,1.24.45,68,NA,NA,2016-288
1,2,SUPER SIXTEEN,V327,S de Sousa,A T Millard,133,1062,5,-,12,7,1,NA,1.10.38,25,NA,NA,2016-289
2,8,SPRING WIN,V157,N Callan,P F Yiu,128,1070,4,1-1/2,5,4,2,NA,1.10.62,6,NA,NA,2016-289
3,12,BOSSIEE,S405,O Doleuze,D Cruz,124,1161,11,1-3/4,2,2,3,NA,1.10.66,20,NA,NA,2016-289
4,14,WINNER ST PAUL'S,T027,A Badel,C H Yip,120,1086,10,2-1/2,10,10,4,NA,1.10.79,21,NA,NA,2016-289
5,1,JUMBO HAPPINESS,V315,B Prebble,C Fownes,133,1079,3,3-1/4,9,6,5,NA,1.10.90,5.1,NA,NA,2016-289
6,3,HOT HOT PEPPER,V026,Z Purton,P O'Sullivan,131,1146,13,3-3/4,1,1,6,NA,1.11.00,3.3,NA,NA,2016-289
7,11,VICTORY HEART,P414,M L Yeung,K L Man,116,1069,6,4-3/4,8,8,7,NA,1.11.14,39,NA,NA,2016-289
8,4,WIN FOR CHARITY,V244,H W Lai,K W Lui,131,991,8,6,11,12,8,NA,1.11.35,99,NA,NA,2016-289
9,5,CURLING LUXURY,A083,T H So,Y S Tsui,126,977,2,6-3/4,6,9,9,NA,1.11.45,99,NA,NA,2016-289
10,10,CATCHMEIFYOUCAN,A026,C Williams,W Y So,126,1137,1,10-1/4,4,5,10,NA,1.12.01,62,NA,NA,2016-289
11,7,KWAICHUNG BROTHERS,A012,O Murphy,R Gibson,128,1133,7,15,14,13,11,NA,1.12.79,33,NA,NA,2016-289
12,6,FAIR COMMENT,A014,M Chadwick,A S Cruz,128,1112,14,15-3/4,13,14,12,NA,1.12.91,84,NA,NA,2016-289
13,9,AUTOPAY,A027,J Moreira,C S Shum,127,1009,9,18-1/4,3,3,13,NA,1.13.28,3.7,NA,NA,2016-289
14,13,VICTORY DUKE,T136,K C Leung,T P Yung,119,1103,12,32-3/4,7,11,14,NA,1.15.60,16,NA,NA,2016-289
WV,NA,ENCHANTED FEELING,V421,N Juglall,D E Ferraris,126,1100,---,---,NA,NA,NA,NA,---,---,NA,NA,2016-289
1,9,HOUSE OF FUN,V092,J Moreira,J Size,125,1215,8,-,3,3,1,NA,1.09.27,2.1,NA,NA,2016-290
2,3,HAPPY AGILITY,T184,K K Chiong,P F Yiu,124,1165,12,5-3/4,10,9,2,NA,1.10.20,4.5,NA,NA,2016-290
3,4,NONE OTHER,S349,M L Yeung,A Lee,127,1185,4,8,4,4,3,NA,1.10.54,11,NA,NA,2016-290
4,2,LITTLE DEVIL,V339,M Chadwick,K W Lui,130,1132,11,8-3/4,5,5,4,NA,1.10.67,25,NA,NA,2016-290
5,11,CHIU CHOW KID,T412,O Doleuze,T P Yung,123,1125,13,10,14,13,5,NA,1.10.86,58,NA,NA,2016-290
6,10,SHINNING MOON,V268,O Murphy,C W Chang,124,1214,7,10-3/4,7,7,6,NA,1.10.98,16,NA,NA,2016-290
7,8,MULTIMAX,T129,K C Ng,A S Cruz,121,1142,2,10-3/4,2,1,7,NA,1.11.00,9.4,NA,NA,2016-290
8,12,RHODE ASSASSIN,T423,K C Leung,C S Shum,121,1068,14,11,12,11,8,NA,1.11.05,99,NA,NA,2016-290
9,13,RAICHU,V414,N Juglall,D E Ferraris,119,986,5,11-3/4,11,12,9,NA,1.11.14,99,NA,NA,2016-290
10,7,CROWN AVENUE,V378,T H So,C H Yip,124,1138,1,12,9,10,10,NA,1.11.20,36,NA,NA,2016-290
11,6,VICTORY MACHINE,V358,S Clipperton,J Moore,127,1027,3,12-1/4,6,6,11,NA,1.11.23,14,NA,NA,2016-290
12,1,ISTANBUL BEY,A111,Z Purton,C Fownes,133,1080,6,14-3/4,13,14,12,NA,1.11.62,17,NA,NA,2016-290
13,5,APPLAUSE,A023,N Callan,K L Man,128,1076,9,15-1/2,8,8,13,NA,1.11.74,41,NA,NA,2016-290
14,14,MR RIGHT,T334,H W Lai,L Ho,118,1241,10,16-1/2,1,2,14,NA,1.11.92,39,NA,NA,2016-290
1,10,FANCY MUSIC,V048,Z Purton,P O'Sullivan,122,1064,5,-,9,10,10,11,1.47.92,3.5,1,NA,2016-291
2,9,GREAT JOY,T338,B Prebble,D J Hall,124,995,11,2-1/4,11,11,11,10,1.48.29,7.1,2,NA,2016-291
3,1,XINJIANG YARN,V035,O Doleuze,P F Yiu,131,1211,4,2-3/4,6,5,5,3,1.48.39,3.8,3,NA,2016-291
4,5,ASHKIYR,P151,J Moreira,J Moore,127,1077,7,4,7,6,6,6,1.48.56,10,4,NA,2016-291
5,11,BLAZING PASS,T108,A Badel,A S Cruz,119,1057,6,4-1/4,12,12,12,12,1.48.60,14,5,NA,2016-291
6,4,TERRIFIC MASTER,P436,O Murphy,C W Chang,129,1167,9,5,5,4,1,1,1.48.72,34,6,NA,2016-291
7,6,MIDNITE PROMISE,S379,N Callan,T K Ng,127,1035,2,5-1/2,2,3,3,2,1.48.79,11,7,NA,2016-291
8,8,KING BOUNTIFUL,T105,C Williams,J Size,126,1124,8,5-3/4,10,8,9,7,1.48.84,22,8,NA,2016-291
9,2,GOOD CHOICE,P423,K K Chiong,C H Yip,125,1006,3,6-3/4,8,9,8,8,1.48.99,57,9,NA,2016-291
10,12,FLYING MACHINE,T413,S de Sousa,W Y So,118,1084,10,9,3,7,7,5,1.49.37,9.5,10,NA,2016-291
11,3,HOLMES LEGEND,N375,K C Leung,W Y So,128,1054,12,13-1/4,1,1,2,4,1.50.02,21,11,NA,2016-291
12,7,BO DUKE,S378,M Chadwick,P F Yiu,126,1095,1,21-3/4,4,2,4,9,1.51.41,30,12,NA,2016-291
1,8,IMPERIAL CONCORDE,P425,S de Sousa,K W Lui,117,1137,2,-,10,10,8,1,1.40.04,7.1,NA,NA,2016-292
2,4,ENREACHING,V291,C Williams,J Size,130,1052,6,3/4,2,2,2,2,1.40.16,7.9,NA,NA,2016-292
3,11,SPEEDY WALLY,T002,N Juglall,C Fownes,115,1104,8,1-3/4,12,11,11,3,1.40.33,57,NA,NA,2016-292
4,5,DRAGON HARMONY,T283,J Moreira,J Moore,123,1188,13,2-1/4,1,1,1,4,1.40.41,3.2,NA,NA,2016-292
5,13,EQUITY DOCTRINE,T329,H W Lai,C W Chang,114,1132,12,2-1/2,6,3,3,5,1.40.43,41,NA,NA,2016-292
6,9,LONDON CITY,T080,O Murphy,K L Man,119,1141,11,3,4,5,5,6,1.40.50,89,NA,NA,2016-292
7,12,CONSISTENT,T045,M L Yeung,T P Yung,112,965,10,3-1/4,11,12,9,7,1.40.57,13,NA,NA,2016-292
8,3,LANSBURY,T164,K C Leung,D J Hall,129,1129,14,3-1/2,14,13,13,8,1.40.61,10,NA,NA,2016-292
9,7,MEGATRON,V119,N Callan,P F Yiu,122,1073,3,3-3/4,3,4,4,9,1.40.62,14,NA,NA,2016-292
10,6,DIAMOND FRIENDS,S376,C Y Ho,T K Ng,120,1026,1,3-3/4,8,9,10,10,1.40.63,25,NA,NA,2016-292
11,2,EXPEDITE,N111,Z Purton,P O'Sullivan,132,1102,7,3-3/4,9,8,6,11,1.40.65,5.5,NA,NA,2016-292
12,1,HAPPY JOURNEY,S299,T H So,L Ho,131,1062,5,5,5,7,7,12,1.40.84,12,NA,NA,2016-292
13,14,MR KOOL,T335,K C Ng,W Y So,109,1058,9,8-3/4,13,14,14,13,1.41.42,39,NA,NA,2016-292
14,10,SHINING CHAMPION,S305,A Badel,R Gibson,117,1115,4,9-1/2,7,6,12,14,1.41.55,54,NA,NA,2016-292
1,6,D B PIN,V344,Z Purton,J Size,125,1126,5,-,4,4,1,NA,0.57.68,2.2,NA,NA,2016-293
2,8,SUPER WISE,A100,C Williams,C H Yip,125,1130,6,2-3/4,6,8,2,NA,0.58.12,17,NA,NA,2016-293
3,11,HONEST HORSE,S428,M L Yeung,T P Yung,115,1148,12,2-3/4,7,6,3,NA,0.58.14,49,NA,NA,2016-293
4,14,OUTLAWED,T100,K C Ng,P F Yiu,109,1223,1,3-1/4,12,12,4,NA,0.58.19,42,NA,NA,2016-293
5,2,DRAGON MASTER,V099,J Moreira,C W Chang,132,1083,3,3-1/2,9,10,5,NA,0.58.25,7.1,NA,NA,2016-293
6,3,SMART DECLARATION,S436,B Prebble,D E Ferraris,129,1192,8,4-1/4,10,11,6,NA,0.58.34,53,NA,NA,2016-293
7,10,EXCITING MOMENT,V352,S Clipperton,P O'Sullivan,120,1151,13,4-1/4,11,9,7,NA,0.58.36,50,NA,NA,2016-293
8,4,DIAMOND DRAGON,V002,O Doleuze,K W Lui,128,1117,7,4-3/4,13,13,8,NA,0.58.44,14,NA,NA,2016-293
9,1,WINNING VANGOGH,A074,A Badel,C S Shum,133,1157,9,7-1/4,5,5,9,NA,0.58.85,26,NA,NA,2016-293
10,7,FAIRY TWINS,V222,N Callan,W Y So,125,1172,14,7-1/2,2,1,10,NA,0.58.88,3.6,NA,NA,2016-293
11,13,CAPE THE FAITH,V349,T H So,C Fownes,113,1047,2,8-1/4,14,14,11,NA,0.58.99,99,NA,NA,2016-293
12,12,BEAUTY CONNECTION,T415,S de Sousa,A S Cruz,115,1125,10,9-1/4,3,3,12,NA,0.59.14,12,NA,NA,2016-293
13,9,CALL ME AWESOME,V340,O Murphy,Y S Tsui,120,1145,11,9-3/4,8,7,13,NA,0.59.24,81,NA,NA,2016-293
14,5,GALLANT ROCK,S240,N Juglall,A T Millard,127,1196,4,14-1/4,1,2,14,NA,0.59.94,66,NA,NA,2016-293
1,6,SUPREME PROFIT,P230,A Badel,C S Shum,126,1266,9,-,9,8,5,2,2.01.90,25,1,NA,2016-294
2,13,DINOZZO,V246,J Moreira,J Size,117,1039,6,1/2,5,6,9,9,2.02.01,2.5,2,NA,2016-294
3,2,AMBITIOUS CHAMPION,S083,S de Sousa,R Gibson,131,1104,5,3-1/2,4,5,6,6,2.02.47,12,3,NA,2016-294
4,4,STAR MAJESTIC,S093,N Callan,P O'Sullivan,129,1111,12,4-3/4,11,11,10,8,2.02.67,14,4,NA,2016-294
5,12,AMAZING AGILITY,V192,H W Lai,D E Ferraris,118,1023,4,5-1/2,7,7,8,4,2.02.78,9.8,5,NA,2016-294
6,8,CALIFORNIA DISEGNO,V170,M Chadwick,A S Cruz,122,1065,7,6-1/2,3,2,4,5,2.02.96,6.1,6,NA,2016-294
7,3,SERGEANT TITANIUM,S332,B Prebble,J Size,129,1151,10,6-3/4,12,9,2,1,2.03.00,22,7,NA,2016-294
8,9,GREEN DISPATCH,V184,K C Leung,C S Shum,119,1158,8,8-1/4,6,4,1,3,2.03.22,18,8,NA,2016-294
9,11,ISHVARA,S015,M L Yeung,T P Yung,118,1068,13,8-1/2,13,13,13,13,2.03.28,20,9,NA,2016-294
10,1,RENAISSANCE ART,T197,Z Purton,C Fownes,133,1093,11,9,10,12,11,10,2.03.36,25,10,NA,2016-294
11,5,SUPER CHIC,A134,O Murphy,A S Cruz,128,1073,3,15,8,10,12,12,2.04.29,32,11,NA,2016-294
12,7,CIRCUIT HASSLER,A041,C Y Ho,A S Cruz,122,1119,2,15-1/4,1,1,3,7,2.04.34,77,12,NA,2016-294
13,10,MCQUEEN,V013,C Williams,D Cruz,121,1058,1,40-1/4,2,3,7,11,2.08.33,7.7,13,NA,2016-294
1,2,ROCK THE TREE,P272,B Prebble,D E Ferraris,133,1056,11,-,12,12,11,12,2.03.16,9.7,1,NA,2016-297
2,9,HIGH SPEED METRO,P293,K C Leung,L Ho,119,1169,12,3/4,11,10,10,4,2.03.31,10,2,NA,2016-297
3,13,WIN CHANCE,P415,M L Yeung,A Lee,112,1026,2,4,7,7,7,2,2.03.82,17,3,NA,2016-297
4,11,LOYAL CRAFTSMAN,S354,S Clipperton,D E Ferraris,120,1080,13,4-1/2,13,13,13,9,2.03.88,8.3,4,NA,2016-297
5,1,CHOICE EXCHEQUER,P088,A Badel,C H Yip,133,1209,3,5-1/2,1,1,1,1,2.04.03,15,5,NA,2016-297
6,4,SWEET BEAN,S205,N Callan,C Fownes,128,1031,7,5-3/4,8,8,8,10,2.04.10,22,6,NA,2016-297
7,3,TELEPHATIA,P405,Z Purton,A Lee,130,1077,8,6,10,9,9,7,2.04.13,7.9,7,NA,2016-297
8,5,KERKENI,T053,O Doleuze,R Gibson,127,1053,5,6-1/4,9,11,12,11,2.04.16,12,8,NA,2016-297
9,8,GLAMOROUS RYDER,S007,S de Sousa,D E Ferraris,123,1098,6,8,6,6,6,6,2.04.45,18,9,NA,2016-297
10,12,VIVACIOUS WINNER,V061,K K Chiong,D Cruz,109,1193,4,9-3/4,5,5,5,8,2.04.73,14,10,NA,2016-297
11,7,MY FOLKS,T323,O Murphy,C W Chang,124,1174,1,15-1/2,3,4,3,5,2.05.66,3.7,11,NA,2016-297
12,10,MAGIC STAR,T266,T H So,P O'Sullivan,119,1150,9,18-1/2,2,2,2,3,2.06.12,92,12,NA,2016-297
13,6,FRANCE VALOUR,S408,J Moreira,T P Yung,126,1148,10,72-1/2,4,3,4,13,2.14.75,8.6,13,NA,2016-297
1,3,SEASONS BLOOM,V410,Z Purton,C S Shum,128,1036,2,-,10,10,7,1,1.22.41,2,NA,NA,2016-306
2,13,REGENCY BO BO,A050,S de Sousa,A S Cruz,116,1103,14,1/2,4,2,2,2,1.22.50,10,NA,NA,2016-306
3,11,BEAT THE CLOCK,V397,J Moreira,J Size,119,1128,11,1,3,4,3,3,1.22.57,2.8,NA,NA,2016-306
4,1,JOLLY CONVERGENCE,V293,H T Mo,T P Yung,123,1077,13,3,1,1,1,4,1.22.91,27,NA,NA,2016-306
5,4,AGREE,A116,S Clipperton,J Moore,125,1213,1,4-1/2,6,7,6,5,1.23.14,16,NA,NA,2016-306
6,2,GO BABY GO,N033,T H So,C H Yip,126,1113,10,6,2,3,4,6,1.23.36,69,NA,NA,2016-306
7,6,MONGOLIAN KING,A098,C Y Ho,Y S Tsui,122,1116,12,6-1/4,11,12,12,7,1.23.42,31,NA,NA,2016-306
8,7,THE SUPREME,V370,K C Leung,L Ho,121,1144,5,7,5,5,5,8,1.23.51,37,NA,NA,2016-306
9,5,WUSHU CHAMPION,V301,O Doleuze,R Gibson,125,1168,3,7-1/4,12,11,10,9,1.23.57,14,NA,NA,2016-306
10,8,EL SHERIF,V292,O Murphy,D J Hall,121,1182,4,7-1/2,8,8,8,10,1.23.62,99,NA,NA,2016-306
11,9,PROUD SKY,V406,M L Yeung,A Lee,119,1048,6,10-1/4,14,14,13,11,1.24.06,99,NA,NA,2016-306
12,14,STAR SUPERIOR,V255,A Badel,C W Chang,115,1080,7,10-3/4,9,9,11,12,1.24.14,99,NA,NA,2016-306
13,10,LE PANACHE,V369,H W Lai,K W Lui,120,1092,9,17-1/2,13,13,14,13,1.25.20,99,NA,NA,2016-306
14,12,PRINCIPAL,P108,K C Ng,T K Ng,112,1120,8,20-3/4,7,6,9,14,1.25.75,99,NA,NA,2016-306
1,10,MIDNIGHT RATTLER,T371,B Prebble,J Moore,119,1151,9,-,9,6,1,NA,1.08.92,11,NA,NA,2016-307
2,9,INVINCIBLE DRAGON,V166,A Badel,J Moore,120,1205,12,3/4,14,13,2,NA,1.09.06,7.9,NA,NA,2016-307
3,3,MR STUNNING,V153,J Moreira,J Size,127,1111,11,1,1,1,3,NA,1.09.09,2,NA,NA,2016-307
4,6,CLEVER BEAVER,S352,N Callan,A S Cruz,122,1097,4,1-3/4,8,8,4,NA,1.09.22,15,NA,NA,2016-307
5,5,MERION,V080,K C Leung,D Cruz,121,1220,8,3,10,11,5,NA,1.09.38,7.9,NA,NA,2016-307
6,7,FLYING MOOCHI,T116,K K Chiong,Y S Tsui,117,1102,1,3,4,5,6,NA,1.09.39,21,NA,NA,2016-307
7,14,SO FAST,S419,T H So,W Y So,113,1089,6,3-1/4,6,3,7,NA,1.09.44,73,NA,NA,2016-307
8,4,TURF SPRINT,T396,S Clipperton,W Y So,125,1117,13,3-1/4,11,10,8,NA,1.09.45,19,NA,NA,2016-307
9,13,MOST BEAUTIFUL,A022,M Chadwick,C S Shum,115,1149,7,3-3/4,2,2,9,NA,1.09.52,32,NA,NA,2016-307
10,1,KEY WITNESS,S212,S de Sousa,A S Cruz,133,1206,14,5-1/4,12,12,10,NA,1.09.77,19,NA,NA,2016-307
11,8,PERPETUAL TREASURE,S191,O Doleuze,T P Yung,121,1151,3,5-1/2,7,9,11,NA,1.09.81,99,NA,NA,2016-307
12,2,LINE SEEKER,S269,Z Purton,P O'Sullivan,130,1084,5,6-1/2,5,4,12,NA,1.09.97,9.8,NA,NA,2016-307
13,11,SECRET COMMAND,S275,H T Mo,A T Millard,106,1110,10,7-1/4,13,14,13,NA,1.10.09,85,NA,NA,2016-307
14,12,MARVEL TRIBE,S142,K C Ng,K W Lui,110,1118,2,14-1/4,3,7,14,NA,1.11.22,99,NA,NA,2016-307
1,2,FISH N' CHIPS,T099,H T Mo,A Lee,123,1110,11,-,2,1,1,NA,0.57.53,6.6,NA,NA,2016-298
2,11,LONDON MASTER,T345,O Murphy,K L Man,119,1071,14,3/4,5,2,2,NA,0.57.64,20,NA,NA,2016-298
3,13,MASSIVE MOVE,T073,K K Chiong,L Ho,113,1105,9,1-3/4,3,4,3,NA,0.57.80,10,NA,NA,2016-298
4,4,BUMBLE BABY,V306,S Clipperton,J Moore,128,1149,5,1-3/4,7,8,4,NA,0.57.82,5.5,NA,NA,2016-298
5,1,AMAZING MOMENT,T422,Z Purton,P O'Sullivan,133,1086,8,2-1/2,8,9,5,NA,0.57.92,17,NA,NA,2016-298
6,12,PEACE COMBINATION,T091,M Chadwick,C Fownes,119,1071,1,2-1/2,1,3,6,NA,0.57.92,17,NA,NA,2016-298
7,6,EXPONENTS,A031,A Badel,Y S Tsui,125,1112,13,2-3/4,6,5,7,NA,0.57.98,40,NA,NA,2016-298
8,5,BOND ELEGANCE,A007,J Moreira,J Size,125,1045,10,3,4,6,8,NA,0.58.01,2.2,NA,NA,2016-298
9,8,WINNING CONTROLLER,A075,T H So,C H Yip,123,1089,12,3-1/2,9,11,9,NA,0.58.07,48,NA,NA,2016-298
10,14,EMPIRE OF MONGOLIA,V317,C Y Ho,C S Shum,114,1057,3,7-1/2,13,14,10,NA,0.58.73,99,NA,NA,2016-298
11,3,BELOVED,V312,K C Leung,P F Yiu,128,1098,4,7-1/2,14,10,11,NA,0.58.73,62,NA,NA,2016-298
12,9,GENTILIS,S011,K C Ng,C H Yip,117,1070,2,9-1/2,12,13,12,NA,0.59.03,99,NA,NA,2016-298
13,7,FORTUNE BROTHERS,V389,M L Yeung,T P Yung,123,1200,6,9-3/4,10,12,13,NA,0.59.06,34,NA,NA,2016-298
14,10,TEN SPEED,T239,B Prebble,W Y So,121,1044,7,12,11,7,14,NA,0.59.43,12,NA,NA,2016-298
1,2,WINGOLD,T202,Z Purton,A Lee,133,1184,1,-,8,8,6,1,1.23.00,2.2,NA,NA,2016-299
2,7,PLAIN BLUE BANNER,S070,N Callan,D E Ferraris,130,1100,11,1-1/4,10,10,9,2,1.23.17,10,NA,NA,2016-299
3,6,MASSIVE POWER,T339,T H So,L Ho,128,1085,5,1-3/4,5,6,5,3,1.23.25,13,NA,NA,2016-299
4,3,DANEWIN EXPRESS,S234,H W Lai,Y S Tsui,131,1140,12,1-3/4,14,13,11,4,1.23.27,11,NA,NA,2016-299
5,8,POWER DRAGON,V129,A Badel,C H Yip,130,1156,2,2-1/2,4,5,2,5,1.23.39,11,NA,NA,2016-299
6,11,KING'S STEED,S051,C Y Ho,T K Ng,124,1181,3,3,3,2,1,6,1.23.49,72,NA,NA,2016-299
7,10,SPICY DOUBLE,T393,J Moreira,K L Man,127,1115,14,3-3/4,9,9,8,7,1.23.61,6.2,NA,NA,2016-299
8,9,FANTASTICLIFE,S320,S de Sousa,C Fownes,128,1115,13,4-1/4,13,12,12,8,1.23.69,15,NA,NA,2016-299
9,12,ALWAYS WONGCHOY,T263,O Murphy,Y S Tsui,124,1113,6,4-3/4,11,11,13,9,1.23.75,74,NA,NA,2016-299
10,13,PRECIOUS GEM,S097,K C Ng,T K Ng,112,1108,7,8-3/4,7,7,10,10,1.24.41,62,NA,NA,2016-299
11,1,FUNNY BUDDIES,T300,M Chadwick,D J Hall,133,1035,10,10-1/4,6,3,3,11,1.24.64,21,NA,NA,2016-299
12,5,HARMONY PARTNERS,V160,K C Leung,D Cruz,128,1096,9,19,1,1,4,12,1.26.03,99,NA,NA,2016-299
13,14,THUNDERSTROKE,T067,M L Yeung,C W Chang,112,1219,4,28-3/4,2,4,7,13,1.27.59,48,NA,NA,2016-299
PU,4,ROYAL SPIRIT,T257,O Doleuze,C W Chang,131,1039,8,-,12,NA,NA,NA,---,14,NA,NA,2016-299
1,5,GO BEAUTY GO,V316,Z Purton,J Moore,127,1154,1,-,5,5,4,1,1.34.72,2.1,NA,NA,2016-300
2,7,TRIUMPHANT LIGHT,T224,K K Chiong,D E Ferraris,119,1054,9,1-1/4,2,2,1,2,1.34.89,4.8,NA,NA,2016-300
3,10,DASHING DART,V038,S Clipperton,P O'Sullivan,119,1210,8,2-1/4,7,7,7,3,1.35.04,5.3,NA,NA,2016-300
4,2,HAPPY AND HEALTHY,T056,O Murphy,D J Hall,129,1096,11,2-1/4,6,6,6,4,1.35.06,11,NA,NA,2016-300
5,4,VICTORY MASTER,M148,B Prebble,A Lee,128,1148,3,2-3/4,4,3,3,5,1.35.17,10,NA,NA,2016-300
6,8,BEST REWARD,V189,K C Leung,W Y So,120,1111,5,5,11,12,10,6,1.35.50,22,NA,NA,2016-300
7,3,NEWSWIRE FREE,S407,A Badel,P F Yiu,128,1120,12,6,12,9,9,7,1.35.68,38,NA,NA,2016-300
8,11,AUDACITY,V238,T H So,L Ho,115,1061,6,6-3/4,3,4,5,8,1.35.78,23,NA,NA,2016-300
9,1,SURE PEACE,S326,C Y Ho,J Moore,131,1163,10,7-1/4,10,11,12,9,1.35.87,44,NA,NA,2016-300
10,12,LIGHTNING AND GOLD,P354,K C Ng,C H Yip,112,1074,4,9,9,8,8,10,1.36.17,88,NA,NA,2016-300
11,6,HAPPY GAINS,V252,H W Lai,K L Man,124,1101,7,13-1/2,1,1,2,11,1.36.86,95,NA,NA,2016-300
12,9,WONDERFUL CHASER,V258,M L Yeung,K W Lui,119,1135,2,13-3/4,8,10,11,12,1.36.93,76,NA,NA,2016-300
1,6,STAR OF PATCH,V399,Z Purton,P O'Sullivan,126,1138,12,-,13,12,1,NA,1.09.76,4.2,NA,NA,2016-301
2,11,DARING FIT,V398,M Chadwick,A S Cruz,123,1227,5,N,3,2,2,NA,1.09.82,3.5,NA,NA,2016-301
3,1,ALL MY GAIN,T018,B Prebble,T P Yung,133,1094,8,1/2,5,6,3,NA,1.09.85,8.3,NA,NA,2016-301
4,4,INFINITY ENDEAVOUR,A030,J Moreira,J Size,126,1104,9,1,7,7,4,NA,1.09.92,3.4,NA,NA,2016-301
5,13,ROBUST MOMENTUM,P422,C Y Ho,C Fownes,118,1237,4,2,8,8,5,NA,1.10.06,22,NA,NA,2016-301
6,3,MASSIVE MILLENNIUM,T381,K C Leung,D E Ferraris,126,1187,1,4,6,4,6,NA,1.10.39,49,NA,NA,2016-301
7,5,RATTAN,A061,O Murphy,R Gibson,126,1118,11,4-3/4,12,13,7,NA,1.10.53,12,NA,NA,2016-301
8,2,SMILING GLORY,V231,K K Chiong,K L Man,124,1168,2,5,1,1,8,NA,1.10.57,22,NA,NA,2016-301
9,10,PRINCE HARMONY,V012,S de Sousa,W Y So,124,1145,14,6,4,5,9,NA,1.10.71,18,NA,NA,2016-301
10,9,EASTERN PROWESS,V295,H W Lai,L Ho,124,1027,3,6-1/2,11,11,10,NA,1.10.81,99,NA,NA,2016-301
11,8,GENTRY,V042,T H So,C H Yip,123,1030,6,7-1/4,9,9,11,NA,1.10.91,99,NA,NA,2016-301
12,14,HAPPY SOUND,V107,M L Yeung,A Lee,116,1139,7,7-1/2,2,3,12,NA,1.10.95,76,NA,NA,2016-301
13,12,DON WONGCHOY,V259,A Badel,Y S Tsui,122,1066,13,9-3/4,14,14,13,NA,1.11.32,99,NA,NA,2016-301
14,7,YOU KNOW WHO,V386,N Callan,P F Yiu,126,1076,10,10-3/4,10,10,14,NA,1.11.49,99,NA,NA,2016-301
1,10,KING MORTAR,A097,S Clipperton,J Moore,122,1088,3,-,4,4,1,NA,1.09.68,15,NA,NA,2016-302
