finishing_position,horse_number,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,length_behind_winner,running_position_1,running_position_2,running_position_3,running_position_4,finish_time,win_odds,running_position_5,running_position_6,race_id
10,5,REDWOOD BABY,P358,M L Yeung,C S Shum,122,1027,1,3-1/2,10,8,6,5,1.47.95,19,10,NA,2016-108
11,11,CLOUD NINE,T416,K K Chiong,A T Millard,113,1082,14,3-1/2,7,2,2,2,1.47.98,49,11,NA,2016-108
12,4,SKY KING,V217,O Doleuze,C Fownes,125,1301,7,4,1,3,4,4,1.48.03,11,12,NA,2016-108
13,12,EASY HEDGE,T409,J Moreira,J Size,117,1089,13,4-1/4,5,4,8,8,1.48.09,3.9,13,NA,2016-108
14,9,UNIQUE JOYOUS,S244,Z Purton,K L Man,122,1158,11,8,12,13,13,14,1.48.69,60,14,NA,2016-108
1,8,TEAM FORTUNE,T306,D Whyte,W Y So,123,1158,9,-,6,7,1,NA,1.08.57,4.6,NA,NA,2016-109
2,9,HARBOUR ALERT,T254,C Schofield,P O'Sullivan,121,1295,1,1-1/4,1,1,2,NA,1.08.79,5.7,NA,NA,2016-109
3,3,SKY HERO,T083,Z Purton,Y S Tsui,130,1150,7,2-1/4,2,2,3,NA,1.08.95,3.9,NA,NA,2016-109
4,11,SUN TOUCH,V266,S Clipperton,C S Shum,116,1198,2,2-3/4,5,3,4,NA,1.09.00,5.5,NA,NA,2016-109
5,1,DISCIPLES TWELVE,P018,C Y Ho,C Fownes,131,1112,11,3,10,11,5,NA,1.09.04,25,NA,NA,2016-109
6,5,JADE FORTUNE,V020,H W Lai,K L Man,125,1124,4,4,8,9,6,NA,1.09.20,29,NA,NA,2016-109
7,6,GRAND PLUS,S066,J Moreira,J Size,124,1077,3,4-1/4,7,5,7,NA,1.09.24,9.8,NA,NA,2016-109
8,2,OUR FOLKS,P400,O Doleuze,C W Chang,130,1135,5,4-1/4,4,4,8,NA,1.09.25,9.7,NA,NA,2016-109
9,12,VICTORY FOLLOW ME,V182,K Teetan,D E Ferraris,116,1015,6,5,9,10,9,NA,1.09.36,51,NA,NA,2016-109
10,10,GIANT STARS,T218,K C Leung,K W Lui,118,986,8,7-1/4,11,8,10,NA,1.09.75,23,NA,NA,2016-109
11,7,POSITIVE FORCE,V218,O Bosson,R Gibson,123,1263,10,13,12,12,11,NA,1.10.66,99,NA,NA,2016-109
12,4,SEA RUBY,S238,B Prebble,D Cruz,128,1174,12,26-1/4,3,6,12,NA,1.12.76,25,NA,NA,2016-109
1,2,HEALTHY JOYFUL,S358,J Moreira,C S Shum,133,1024,6,-,1,4,5,1,1.21.95,3.5,NA,NA,2016-110
2,9,MOLLY'S JADE STAR,T216,C Schofield,P F Yiu,124,1194,13,1-1/4,3,2,2,2,1.22.11,7.1,NA,NA,2016-110
3,12,HARD BALL GET,P373,C Y Ho,D J Hall,116,1039,9,1-1/4,13,13,14,3,1.22.13,47,NA,NA,2016-110
4,8,AEROSPEED,T351,K C Leung,P O'Sullivan,122,1110,14,1-3/4,11,12,11,4,1.22.23,14,NA,NA,2016-110
5,4,PEOPLE'S KNIGHT,T305,S Clipperton,J Moore,130,1142,7,2,12,10,10,5,1.22.29,10,NA,NA,2016-110
6,14,METALLIC STAR,N309,K K Chiong,C H Yip,110,1009,10,3,2,1,3,6,1.22.42,19,NA,NA,2016-110
7,13,LOOK ERAS,V123,H N Wong,Y S Tsui,111,1041,12,4-1/2,14,14,13,7,1.22.66,99,NA,NA,2016-110
8,5,DEJA VU,T376,M L Yeung,A Lee,127,1242,11,4-3/4,4,5,4,8,1.22.69,99,NA,NA,2016-110
9,1,BEAUTY FLARE,V240,M Chadwick,A S Cruz,133,1080,2,4-3/4,6,7,9,9,1.22.70,99,NA,NA,2016-110
10,11,ENDEARING,V338,K Teetan,T P Yung,121,1119,8,4-3/4,8,3,1,10,1.22.71,99,NA,NA,2016-110
11,7,MODERN TSAR,S167,D Whyte,W Y So,127,1108,5,5-1/4,10,11,12,11,1.22.80,17,NA,NA,2016-110
12,3,MARVEL HERO,T311,O Doleuze,C Fownes,132,978,3,5-1/2,7,9,7,12,1.22.83,5.1,NA,NA,2016-110
13,6,WINFIELD,V199,Z Purton,R Gibson,128,1147,1,7-1/4,9,8,8,13,1.23.12,3.9,NA,NA,2016-110
14,10,FIVE UP HIGH,S276,O Bosson,A T Millard,123,1097,4,9-1/4,5,6,6,14,1.23.43,70,NA,NA,2016-110
